Date,BAJFINANCE,EICHERMOT,ADANIENT,TRENT,TITAN,BAJAJFINSV,BRITANNIA,APOLLOHOSP,ASIANPAINT,SHREECEM,HINDPETRO,HCLTECH,SHRIRAMFIN,DIVISLAB,INDUSINDBK
2010-12-22,66.36,118.2,60.43,87.02,170.78,44.4,202.5,469.95,293.0,1977.6,40.35,112.25,145.95,309.0,248.6
2010-12-23,67.33,117.4,59.89,87.83,170.37,44.4,200.75,469.1,290.3,1976.6,40.95,112.6,151.8,307.55,252.05
2010-12-24,67.08,118.3,58.8,87.12,166.75,44.1,199.25,467.25,296.0,1990.12,39.2,111.95,155.7,317.0,252.4
2010-12-27,68.02,118.9,59.55,89.61,174.75,44.7,200.2,469.9,286.65,1984.55,38.3,113.55,152.0,320.5,252.25
2010-12-28,68.01,119.25,59.67,88.23,175.0,44.8,200.5,468.8,283.55,2019.34,38.6,111.95,151.0,320.52,251.95
2010-12-29,68.5,119.7,60.05,92.31,174.25,46.3,198.35,469.8,281.31,1996.48,37.55,114.1,151.7,321.52,252.4
2010-12-30,68.49,119.0,62.36,93.3,176.75,46.25,199.9,468.0,282.34,2036.73,37.55,113.5,151.6,328.5,254.9
2010-12-31,68.4,121.95,62.45,93.8,177.24,46.05,200.9,469.8,281.1,2074.99,36.75,113.1,151.0,325.5,266.5
2011-01-03,69.83,124.9,62.93,96.35,180.85,45.5,206.0,459.0,289.8,1992.5,37.15,114.1,152.1,322.48,265.9
2011-01-04,68.5,126.2,62.45,92.93,187.4,46.65,204.5,466.0,289.9,2000.45,37.7,112.85,154.7,330.0,265.0
2011-01-05,67.33,123.85,61.97,92.81,181.85,46.5,204.0,460.8,288.0,1992.5,37.45,114.35,152.65,330.0,255.75
2011-01-06,68.89,124.8,63.03,93.02,183.0,45.2,205.0,462.9,288.2,1985.55,37.0,117.65,148.9,331.1,248.0
2011-01-07,66.55,119.7,62.14,92.31,178.87,45.05,200.82,454.4,284.95,1952.75,36.65,118.8,144.2,328.0,250.0
2011-01-10,63.16,118.8,61.15,87.42,170.5,43.75,198.5,457.8,278.5,1910.02,36.95,115.7,138.75,324.0,231.6
2011-01-11,61.31,107.7,56.69,86.92,165.0,43.6,195.0,475.0,267.77,1888.16,34.85,115.35,140.1,312.65,222.0
2011-01-12,61.73,106.05,58.51,87.62,166.76,43.1,189.0,472.4,272.0,1898.1,35.3,118.35,138.25,313.98,235.1
2011-01-13,61.99,116.4,59.88,87.22,179.0,42.05,185.5,474.8,273.9,1848.41,35.65,116.85,140.7,317.5,242.5
2011-01-14,61.46,116.0,61.49,86.72,171.5,42.25,188.22,468.0,268.5,1842.55,32.75,114.85,144.15,314.52,233.5
2011-01-17,60.83,116.9,61.2,86.87,170.5,41.25,184.27,470.25,269.56,1788.88,33.95,115.6,141.5,310.02,230.1
2011-01-18,61.7,113.7,59.47,89.21,171.3,40.75,182.5,468.8,269.0,1773.88,32.2,118.6,146.15,309.98,230.1
2011-01-19,63.93,112.5,60.05,88.52,174.95,43.65,181.55,482.0,266.0,1781.83,32.35,124.95,148.5,309.25,239.4
2011-01-20,60.04,111.0,60.24,89.71,172.55,42.25,179.0,473.1,265.7,1778.84,31.65,124.55,140.7,310.98,232.0
2011-01-21,61.11,109.0,60.47,88.34,174.25,41.35,195.0,480.0,263.6,1778.84,30.85,125.75,142.65,313.98,239.0
2011-01-24,61.33,109.85,61.11,88.17,175.65,41.75,185.1,478.15,266.35,1748.04,33.55,126.5,140.3,312.0,234.65
2011-01-25,63.35,112.0,61.2,89.81,179.25,41.95,188.0,513.9,262.1,1767.91,34.15,126.0,142.1,316.35,240.8
2011-01-27,60.24,113.0,60.06,89.81,181.7,41.5,186.5,515.0,259.5,1729.16,35.6,126.0,141.5,317.0,232.5
2011-01-28,59.27,109.0,58.61,85.32,178.25,40.35,186.97,475.6,264.69,1695.37,32.65,125.75,142.0,307.5,221.85
2011-01-31,57.32,104.0,54.77,84.33,172.6,40.3,185.95,472.05,256.5,1634.75,32.5,120.2,136.2,306.5,210.1
2011-02-01,57.23,102.9,54.29,83.63,180.55,41.15,186.0,494.8,257.5,1638.72,32.05,122.65,135.8,319.98,225.55
2011-02-02,55.77,102.4,54.77,83.83,181.65,40.3,189.5,488.0,248.3,1638.72,30.35,123.15,136.2,309.5,221.25
2011-02-03,54.67,107.9,56.01,82.38,177.0,39.9,183.15,488.0,245.0,1629.78,29.45,123.55,128.6,309.0,225.3
2011-02-04,58.59,106.0,58.61,83.11,180.0,40.2,186.0,471.45,245.0,1556.24,29.55,122.05,132.5,318.45,226.15
2011-02-07,57.33,108.05,56.75,82.54,175.5,40.3,180.75,463.25,248.71,1739.09,29.8,119.8,131.45,332.5,221.0
2011-02-08,57.34,109.5,57.17,82.43,172.0,40.85,178.0,459.1,250.7,1583.17,31.15,118.6,134.45,326.48,224.0
2011-02-09,55.78,105.35,56.39,79.85,161.39,39.6,179.75,457.1,247.75,1590.03,30.0,113.9,134.45,323.02,216.05
2011-02-10,57.61,106.0,55.82,75.85,154.0,39.9,176.5,455.1,246.0,1520.47,29.25,114.6,132.8,312.5,210.0
2011-02-11,54.93,106.3,55.68,76.85,155.49,39.8,173.0,457.1,249.94,1501.58,29.55,112.15,133.5,315.82,214.6
2011-02-14,59.27,107.85,56.3,82.33,157.12,42.15,175.0,465.0,248.16,1538.35,29.4,116.65,135.8,319.0,216.55
2011-02-15,59.78,109.05,58.62,83.23,159.75,42.0,182.5,457.75,258.2,1597.98,31.65,119.55,137.15,324.95,221.9
2011-02-16,59.85,108.9,58.69,81.83,160.5,40.85,183.0,463.0,258.5,1615.07,31.75,120.5,138.45,329.0,223.5
2011-02-17,59.27,108.4,60.35,81.83,163.37,41.75,181.47,465.0,259.69,1638.52,31.75,117.35,139.7,325.5,225.3
2011-02-18,60.25,106.0,60.14,82.24,165.34,42.65,182.0,474.75,258.5,1719.22,31.75,116.4,146.55,323.0,232.0
2011-02-21,60.34,105.3,59.76,80.84,161.0,41.85,183.0,474.75,260.0,1689.41,29.55,112.85,145.55,313.57,228.7
2011-02-22,61.7,104.7,60.05,81.54,166.55,41.95,181.0,461.8,256.2,1660.93,27.9,114.35,149.85,323.55,227.7
2011-02-23,63.15,104.1,59.71,83.33,172.5,41.95,180.0,464.0,248.0,1680.46,26.1,113.25,144.2,314.43,234.0
2011-02-24,59.95,105.0,58.7,81.93,171.74,44.7,181.0,493.8,246.7,1699.39,26.05,113.6,148.5,310.0,229.5
2011-02-25,59.36,103.5,56.45,80.43,164.25,41.75,178.0,462.5,240.5,1709.28,25.65,109.65,149.05,304.85,237.85
2011-02-28,57.61,103.85,56.11,91.71,167.74,42.75,173.5,465.0,236.4,1689.41,25.5,110.95,146.6,299.9,218.0
2011-03-01,60.34,108.0,59.7,81.85,167.5,42.75,170.0,462.0,242.47,1709.28,27.6,110.4,147.0,296.07,222.1
2011-03-03,60.71,109.3,58.13,82.48,170.1,44.35,172.0,457.0,250.11,1712.26,27.15,114.15,148.3,301.02,242.0
2011-03-04,60.15,113.45,59.38,82.83,173.75,52.15,173.47,464.5,257.5,1684.93,27.7,114.35,155.5,303.0,235.5
2011-03-07,58.43,104.0,57.64,80.23,171.79,49.2,172.75,464.0,250.0,1689.41,25.4,113.5,154.65,306.88,240.0
2011-03-08,61.11,105.85,57.36,85.02,170.05,50.95,173.5,466.0,252.4,1748.04,26.55,112.0,152.8,307.5,243.0
2011-03-09,61.23,105.5,57.21,90.31,174.95,53.7,173.95,465.6,252.19,1704.81,27.3,114.55,153.35,312.4,248.4
2011-03-10,61.72,103.5,56.97,90.61,173.13,56.85,174.6,463.0,249.51,1729.16,25.65,114.85,153.15,313.0,245.0
2011-03-11,63.16,102.0,57.17,87.92,172.7,54.9,172.5,461.85,249.9,1758.97,25.8,112.15,153.65,308.52,241.95
2011-03-14,64.12,103.0,57.11,88.58,140.0,54.05,178.05,466.0,252.2,1734.22,27.15,111.95,150.25,312.0,240.5
2011-03-15,63.83,105.0,57.14,85.82,170.0,51.85,177.0,460.0,250.1,1778.8,28.85,112.6,142.55,308.5,240.5
2011-03-16,62.29,110.5,57.5,87.89,173.76,51.6,181.0,475.0,258.8,1740.19,29.25,113.1,141.7,306.25,248.2
2011-03-17,62.19,113.1,57.65,88.41,176.0,51.6,180.0,482.9,252.4,1812.63,28.35,114.1,138.8,309.95,246.3
2011-03-18,63.39,115.2,57.65,89.15,179.45,52.25,178.52,486.05,258.8,1838.47,28.65,114.15,140.9,309.02,245.95
2011-03-21,63.0,116.0,57.65,87.37,173.5,51.35,178.35,491.05,253.01,1864.31,27.75,111.95,144.5,313.5,245.9
2011-03-22,61.7,117.8,57.17,87.22,171.85,49.9,177.0,488.0,253.43,1828.53,29.45,112.2,145.2,309.3,245.4
2011-03-23,60.35,121.8,57.65,87.52,172.59,52.65,175.5,489.05,250.79,1843.49,28.7,112.1,151.4,318.5,244.9
2011-03-24,61.83,119.0,57.2,90.31,173.9,52.25,175.02,505.0,254.0,1888.06,28.65,113.05,153.1,319.0,255.8
2011-03-25,63.25,124.0,57.64,92.21,174.0,51.4,176.0,487.55,251.16,1893.13,28.65,114.15,148.7,317.5,259.9
2011-03-28,62.76,126.5,57.84,92.01,175.0,51.1,178.02,481.15,253.1,1858.35,29.4,116.0,152.9,316.48,261.7
2011-03-29,64.61,124.5,57.74,93.81,177.5,51.1,178.57,466.0,252.21,1830.52,29.35,118.8,155.5,321.88,265.05
2011-03-30,67.72,131.5,59.74,93.61,180.2,50.95,178.95,479.3,251.59,1964.68,30.7,119.35,154.9,324.5,267.9
2011-03-31,68.5,135.9,61.39,97.31,193.4,50.75,183.0,482.8,252.9,2005.03,32.2,118.1,147.15,340.0,279.0
2011-04-01,68.11,134.0,63.99,98.6,190.05,51.8,184.75,473.25,256.89,2057.1,31.25,118.2,157.85,339.0,262.15
2011-04-04,66.07,133.0,64.37,96.82,192.9,51.6,186.15,478.8,255.0,2037.42,30.8,116.1,157.85,346.02,266.8
2011-04-05,70.05,133.45,64.37,96.61,193.25,52.05,188.4,482.8,253.31,2007.41,31.0,120.85,155.95,355.5,274.4
2011-04-06,69.32,129.9,63.9,97.59,198.75,51.95,181.77,487.8,256.5,2039.81,31.0,120.8,158.7,341.7,272.0
2011-04-07,68.44,126.5,63.88,97.3,201.75,51.45,183.15,482.8,257.9,1962.69,31.45,121.55,158.3,345.0,271.0
2011-04-08,69.36,126.6,62.93,95.8,199.4,52.2,184.95,492.8,256.99,1957.62,32.9,123.55,157.85,345.62,274.55
2011-04-11,69.38,126.7,62.83,95.3,195.62,52.05,185.0,488.8,255.5,1947.79,30.7,120.1,159.7,344.48,269.25
2011-04-13,69.38,126.7,62.45,94.8,188.75,51.7,190.5,498.85,256.5,1909.03,30.8,120.7,159.4,352.4,274.0
2011-04-15,69.67,127.75,62.26,94.4,194.25,51.65,194.0,497.3,261.7,1933.87,31.95,123.8,159.0,354.5,281.95
2011-04-18,69.47,128.0,61.92,93.36,196.0,51.05,194.0,501.05,263.76,1994.79,32.35,119.9,160.7,352.02,283.9
2011-04-19,67.56,125.0,61.64,96.4,194.5,50.7,190.42,490.0,258.77,1923.14,32.65,115.35,159.8,350.5,274.6
2011-04-20,69.08,126.5,61.49,93.81,197.5,49.1,188.42,481.65,260.0,1928.9,34.55,124.4,158.25,344.43,278.75
2011-04-21,68.01,127.0,62.93,102.29,203.5,51.25,192.5,478.8,259.45,1987.54,34.7,129.7,161.7,338.5,283.0
2011-04-25,68.86,125.0,62.35,98.05,201.25,53.05,191.05,482.6,259.7,1973.77,34.1,122.3,158.6,346.65,276.9
2011-04-26,68.22,124.8,62.23,96.5,205.83,51.35,191.95,472.65,266.5,2003.39,34.65,127.0,154.95,351.57,275.0
2011-04-27,68.3,125.9,61.88,96.1,208.5,53.05,192.45,476.15,267.8,2014.37,34.15,129.0,159.75,356.02,271.2
2011-04-28,68.21,127.35,61.96,95.3,207.35,53.45,190.02,475.3,267.5,2005.03,35.15,128.25,159.6,358.88,267.2
2011-04-29,69.08,125.7,61.88,98.49,207.4,53.55,189.55,472.25,269.08,2022.32,35.25,127.15,159.35,357.5,267.8
2011-05-02,67.14,126.0,60.64,100.59,222.45,52.35,185.9,475.25,277.5,2009.4,34.15,129.75,153.25,353.4,261.05
2011-05-03,66.31,121.15,60.83,97.39,195.0,51.1,181.15,468.25,274.99,1947.79,36.25,128.15,146.15,359.5,253.0
2011-05-04,63.97,118.05,59.95,97.5,189.0,49.7,182.62,456.15,281.44,1932.93,35.75,126.55,136.85,359.0,242.0
2011-05-05,60.53,112.55,59.85,96.06,192.0,49.1,181.07,462.75,269.81,1908.03,36.75,121.8,130.6,350.48,240.0
2011-05-06,59.58,116.5,58.97,96.8,192.5,47.65,183.95,487.25,267.51,1923.89,37.55,123.2,121.8,342.38,200.0
2011-05-09,61.02,116.5,59.79,96.7,198.5,47.9,185.6,473.8,272.25,1883.69,40.45,123.4,127.15,345.15,255.0
2011-05-10,62.23,129.2,59.86,94.31,197.25,48.75,185.0,470.0,272.12,1878.22,36.65,124.65,127.1,351.4,247.0
2011-05-11,61.51,126.0,60.46,98.31,195.15,48.15,194.4,482.7,269.1,1864.36,36.05,124.45,131.35,351.5,248.0
2011-05-12,58.83,127.5,60.5,99.69,196.5,47.75,188.5,480.0,269.0,1898.1,36.35,122.3,122.35,358.0,249.95
2011-05-13,60.34,127.25,61.65,100.39,196.9,46.75,185.02,472.2,274.5,1841.05,36.75,124.3,125.8,355.98,246.25
2011-05-16,61.21,127.6,61.19,98.7,198.25,47.45,185.0,482.9,277.5,1843.29,38.55,125.05,127.6,354.48,248.45
2011-05-17,61.43,129.5,59.38,97.42,201.2,49.1,192.0,474.05,280.5,1824.06,35.9,124.55,121.95,354.12,244.2
2011-05-18,61.7,128.5,61.26,99.0,206.28,49.5,189.42,489.9,285.06,1778.84,34.7,125.5,124.95,357.6,242.85
2011-05-19,61.65,128.4,61.01,100.29,204.94,51.6,189.0,483.05,287.9,1790.77,32.35,125.25,132.65,356.25,241.75
2011-05-20,60.48,130.0,60.5,101.79,207.0,50.1,192.47,480.8,281.6,1776.76,32.35,125.9,130.85,356.1,243.0
2011-05-23,61.69,131.5,59.76,101.19,207.0,48.9,186.17,484.75,291.2,1809.9,32.65,124.55,133.9,369.5,245.4
2011-05-24,58.3,131.5,59.55,99.79,211.5,47.75,190.62,485.0,293.0,1853.53,33.0,121.55,138.35,373.0,249.0
2011-05-25,57.61,135.8,59.67,99.79,214.25,47.65,195.05,489.7,295.01,1860.28,32.35,121.55,146.55,368.5,244.45
2011-05-26,57.61,133.35,58.7,101.29,217.0,48.15,196.62,481.9,301.89,1862.32,31.15,121.55,136.6,368.0,246.85
2011-05-27,56.84,133.6,59.09,100.79,212.75,47.7,195.87,478.45,295.6,1927.91,32.05,124.1,137.4,363.73,254.0
2011-05-30,59.37,133.55,59.18,100.79,208.5,48.3,197.92,474.3,300.13,1829.53,34.6,126.25,137.2,377.0,260.0
2011-05-31,59.75,134.6,59.3,102.39,217.15,48.65,206.0,481.05,309.2,1808.76,34.65,126.25,133.15,385.0,261.5
2011-06-01,59.95,132.9,61.91,100.99,219.0,51.25,211.0,497.8,314.51,1818.6,35.15,126.85,137.45,393.7,264.05
2011-06-02,60.72,137.2,61.21,100.79,215.25,50.95,208.45,489.0,315.9,1808.16,35.75,126.25,136.8,383.5,261.95
2011-06-03,60.74,133.2,60.33,104.18,215.25,50.35,217.4,496.0,310.5,1788.78,35.6,127.0,138.55,374.1,257.25
2011-06-06,60.24,133.0,59.3,103.31,213.28,49.9,223.62,485.9,316.02,1771.14,34.85,126.05,136.4,387.45,266.9
2011-06-07,58.68,134.0,57.94,102.44,217.5,49.4,224.2,489.25,317.01,1772.04,34.1,125.05,137.4,392.48,265.0
2011-06-08,58.68,134.2,59.0,102.79,218.9,53.15,220.05,483.1,319.0,1767.42,34.75,127.0,133.3,387.7,263.55
2011-06-09,62.16,131.75,60.34,102.39,221.25,55.0,223.5,484.3,319.9,1750.08,35.15,124.95,131.65,386.65,263.0
2011-06-10,62.36,132.2,62.26,103.38,226.5,55.7,222.4,478.8,310.0,1755.49,33.9,125.05,124.7,386.5,263.3
2011-06-13,59.85,131.2,62.16,109.77,230.41,55.4,221.25,483.0,309.69,1753.01,33.65,124.3,126.4,392.5,259.45
2011-06-14,60.72,133.0,64.09,104.38,236.5,54.3,222.02,486.8,309.69,1754.0,34.4,125.05,124.1,402.48,262.1
2011-06-15,59.46,131.2,64.85,106.98,228.0,54.6,235.97,487.6,307.89,1714.55,33.8,125.25,125.3,397.95,262.2
2011-06-16,58.68,126.3,62.46,107.78,222.5,53.85,230.5,492.0,305.39,1714.25,34.7,123.5,123.55,389.32,254.9
2011-06-17,57.61,126.15,64.6,104.9,222.75,53.15,237.0,488.4,302.62,1699.34,34.25,121.05,122.25,390.6,255.0
2011-06-20,55.38,123.2,64.67,107.28,228.5,53.05,235.0,485.0,300.5,1709.28,35.9,119.55,121.65,388.0,254.0
2011-06-21,55.57,120.2,63.43,104.79,232.29,51.4,237.2,474.0,295.01,1689.41,34.15,116.35,122.75,377.45,252.0
2011-06-22,55.96,121.5,64.34,105.58,231.0,49.5,237.5,465.8,298.9,1726.47,33.95,115.5,119.8,381.98,255.0
2011-06-23,54.53,121.9,63.46,103.99,210.0,48.3,230.35,468.9,290.1,1684.39,33.85,114.45,116.5,374.02,252.5
2011-06-24,54.61,124.5,64.22,105.78,230.0,47.45,225.55,465.8,296.4,1657.21,35.05,117.4,115.95,375.0,256.1
2011-06-27,55.4,125.2,66.49,103.38,215.0,49.1,225.5,470.55,296.87,1657.21,39.0,120.6,115.95,376.5,261.4
2011-06-28,57.34,129.5,67.62,109.67,212.0,51.75,235.0,475.8,311.9,1674.3,40.85,123.05,117.7,383.4,270.55
2011-06-29,58.29,130.7,67.16,112.27,213.8,51.35,233.97,487.0,317.01,1664.56,38.9,122.45,117.15,392.5,272.55
2011-06-30,58.49,132.0,66.94,116.76,214.0,51.1,239.0,485.5,315.2,1788.29,38.3,121.55,118.85,391.0,275.05
2011-07-01,60.72,132.0,70.23,114.46,215.3,51.0,239.6,480.8,318.5,1754.0,38.7,122.95,122.35,397.43,275.0
2011-07-04,60.34,131.9,67.64,115.56,216.0,50.7,245.95,481.6,334.12,1724.19,37.35,124.05,127.05,399.25,277.65
2011-07-05,61.11,129.5,68.6,122.65,218.0,50.5,243.52,497.2,325.0,1733.13,37.15,124.05,131.5,399.9,282.55
2011-07-06,59.37,129.5,68.09,123.74,219.3,51.35,241.52,489.0,323.5,1722.2,38.55,125.8,133.4,395.85,286.45
2011-07-07,60.26,130.9,66.65,122.25,225.0,50.7,243.0,488.25,325.8,1699.84,37.65,125.1,134.25,399.88,290.9
2011-07-08,62.38,132.65,67.8,121.97,229.0,52.05,242.75,497.8,320.58,1738.1,37.95,126.5,131.85,413.5,286.95
2011-07-11,61.02,131.0,68.11,121.14,225.0,51.05,238.6,492.1,315.8,1739.09,37.15,125.05,126.65,407.5,288.4
2011-07-12,60.26,129.1,68.7,115.76,228.0,50.6,238.85,493.3,314.88,1719.22,37.8,121.3,126.85,405.12,276.35
2011-07-13,61.7,130.1,67.84,121.54,224.9,51.25,239.0,494.75,311.99,1724.19,38.4,122.05,130.55,408.0,279.35
2011-07-14,66.55,133.4,68.38,119.16,226.0,53.7,218.82,494.25,312.5,1754.0,37.95,121.85,132.9,409.48,274.0
2011-07-15,68.74,133.2,68.99,119.75,228.1,55.15,244.4,497.25,314.0,1772.88,38.25,123.5,132.35,414.0,279.5
2011-07-18,70.05,129.0,69.16,121.3,227.0,53.05,237.5,499.8,319.0,1788.78,38.65,124.05,134.25,412.0,279.0
2011-07-19,70.27,132.15,68.31,119.87,228.5,52.55,239.5,495.05,317.7,1778.84,39.65,125.5,133.0,414.5,277.5
2011-07-20,72.82,134.3,70.85,122.75,234.5,54.6,245.1,498.0,317.1,1812.63,39.25,126.15,134.45,418.45,280.55
2011-07-21,70.93,133.0,70.26,121.65,232.4,53.55,240.5,494.3,311.3,1808.66,38.15,122.8,131.0,410.57,274.1
2011-07-22,69.95,131.1,69.47,124.47,224.1,53.05,242.5,497.75,311.81,1783.81,37.85,124.8,133.25,408.5,274.7
2011-07-25,71.35,134.4,70.5,125.86,221.5,53.0,242.45,511.05,313.7,1790.77,38.25,124.55,136.2,406.55,278.4
2011-07-26,69.91,132.65,72.06,121.75,223.55,52.95,239.3,512.4,309.55,1769.9,38.4,127.4,136.9,413.25,275.0
2011-07-27,68.59,133.6,73.16,118.75,220.9,52.75,238.0,516.8,314.5,1789.78,36.65,129.0,133.1,415.0,270.0
2011-07-28,68.5,131.0,72.92,118.53,225.0,53.05,232.07,525.25,310.58,1808.66,37.05,122.3,127.6,415.0,272.85
2011-07-29,66.08,131.0,70.33,121.45,227.0,52.25,239.5,502.6,312.24,1744.06,35.05,121.3,130.15,415.52,274.8
2011-08-01,68.02,138.8,58.13,119.75,228.5,52.95,241.25,527.0,314.19,1778.84,36.05,120.85,126.25,412.5,275.95
2011-08-02,67.43,136.1,63.28,120.95,227.5,52.05,242.45,522.05,306.79,1751.02,34.7,120.2,122.2,409.68,274.05
2011-08-03,66.08,131.4,63.87,118.86,227.2,51.1,239.5,530.25,301.5,1727.17,34.25,116.6,118.5,407.0,269.1
2011-08-04,67.04,135.2,62.55,120.95,225.2,50.6,241.0,530.25,301.12,1724.29,35.9,116.75,116.95,406.5,271.0
2011-08-05,65.19,128.0,62.43,118.84,218.0,49.1,235.0,525.0,309.17,1699.34,37.4,113.6,114.0,399.0,260.0
2011-08-08,64.61,134.0,58.9,114.87,209.85,48.15,230.0,535.0,301.5,1667.15,39.15,105.45,117.9,375.05,255.1
2011-08-09,64.61,130.0,57.73,109.88,210.0,47.65,216.17,514.85,307.0,1663.57,38.9,99.0,113.0,382.5,258.95
2011-08-10,65.2,133.1,58.03,114.26,219.9,49.7,217.67,520.0,312.5,1701.93,38.1,105.45,118.85,382.02,261.55
2011-08-11,65.19,133.0,57.63,112.88,218.0,49.6,235.5,518.25,315.5,1710.27,37.5,102.45,122.95,389.8,264.0
2011-08-12,69.07,133.9,55.82,120.75,217.9,50.8,233.25,518.9,317.96,1714.35,37.3,103.2,128.2,386.0,264.0
2011-08-16,68.98,135.2,55.91,118.75,213.25,50.0,236.25,518.05,324.0,1719.22,35.6,101.7,122.95,384.0,259.7
2011-08-17,68.98,131.5,54.09,120.25,209.05,49.55,230.5,531.0,326.5,1614.87,35.0,100.65,118.5,372.95,256.15
2011-08-18,68.21,139.9,54.76,118.26,211.0,48.95,235.55,538.75,326.0,1640.71,35.3,104.7,121.4,367.0,245.0
2011-08-19,64.61,132.75,52.17,116.76,200.0,48.25,226.0,530.0,320.0,1593.61,35.15,96.75,118.1,357.57,235.2
2011-08-22,62.65,132.9,50.82,116.74,195.05,49.2,238.82,519.05,317.31,1654.62,36.2,96.8,119.45,357.48,236.95
2011-08-23,61.99,132.5,52.36,116.76,204.5,48.75,230.75,539.25,330.0,1640.66,35.6,96.4,116.9,364.45,238.2
2011-08-24,65.0,136.0,51.91,114.56,208.0,50.1,237.45,550.45,327.5,1686.72,35.85,97.75,117.45,359.02,242.2
2011-08-25,62.68,131.5,51.67,110.77,209.4,49.5,240.0,548.25,324.0,1651.64,36.35,96.1,118.5,358.02,240.0
2011-08-26,60.43,134.65,51.57,109.32,209.0,49.5,237.47,537.45,324.8,1663.57,34.25,91.55,116.5,350.0,233.5
2011-08-29,60.82,132.3,51.29,105.28,204.0,49.6,239.0,550.15,326.58,1642.7,34.65,90.8,116.5,353.48,230.6
2011-08-30,59.85,130.1,52.63,110.32,206.0,58.0,235.42,539.0,331.89,1644.69,35.3,98.75,122.2,353.8,240.5
2011-09-02,60.72,135.65,51.86,111.57,206.3,53.3,245.0,534.85,326.0,1617.46,34.25,101.45,117.35,367.32,247.5
2011-09-05,60.72,132.2,51.02,110.77,209.0,53.3,241.05,524.0,324.5,1683.44,36.15,98.5,130.55,362.2,245.35
2011-09-06,60.71,132.2,51.02,108.18,217.9,53.45,239.77,512.0,327.5,1657.61,35.9,95.2,130.35,367.93,250.05
2011-09-07,60.05,138.5,51.84,111.77,217.7,53.85,240.0,525.9,325.82,1645.68,36.65,98.5,135.45,369.48,253.1
2011-09-08,61.21,147.5,53.32,114.76,218.8,53.55,238.57,523.25,322.1,1652.64,35.9,101.7,135.45,374.95,263.55
2011-09-09,61.23,142.0,54.36,114.94,224.9,53.85,194.5,524.25,319.1,1639.72,34.5,102.9,132.9,361.0,266.0
2011-09-12,63.15,142.4,52.38,110.17,229.0,53.6,236.87,520.85,318.0,1630.82,32.7,98.85,126.95,360.52,261.1
2011-09-13,63.81,146.0,53.52,110.3,220.5,54.85,238.77,527.8,318.0,1570.15,33.25,94.5,128.4,360.5,253.0
2011-09-14,61.88,144.5,53.42,109.39,212.5,54.35,235.07,520.35,315.79,1654.62,32.95,95.0,130.6,355.52,254.95
2011-09-15,62.17,145.0,54.3,109.77,213.25,54.45,235.0,521.25,313.74,1677.48,33.45,100.2,129.6,355.0,262.55
2011-09-16,61.21,144.5,56.3,111.77,221.0,53.7,230.0,520.0,313.0,1647.67,36.05,100.5,129.05,365.0,265.0
2011-09-19,62.17,144.55,58.13,111.77,219.0,55.0,232.0,520.0,304.0,1639.82,34.85,95.75,132.55,358.0,264.65
2011-09-20,61.75,149.5,56.69,109.77,223.9,54.55,229.0,525.45,303.16,1739.09,33.75,97.4,127.65,363.12,269.85
2011-09-21,63.15,154.5,58.12,105.58,226.0,55.6,229.57,523.45,308.8,1788.78,35.85,100.9,127.95,364.0,273.8
2011-09-22,62.62,161.4,58.7,107.78,233.65,53.65,230.22,520.0,305.01,1773.88,33.85,98.25,122.85,367.55,267.0
2011-09-23,60.92,155.8,55.53,108.28,224.45,52.3,227.5,520.0,310.0,1803.69,33.8,93.95,117.35,357.4,260.0
2011-09-26,64.11,161.0,55.73,108.78,223.85,52.85,226.0,523.0,309.0,1825.35,34.35,96.75,118.3,361.0,255.15
2011-09-27,62.18,160.0,52.84,107.77,210.0,51.95,224.2,516.9,312.5,1788.78,34.1,96.75,118.85,366.65,258.0
2011-09-28,62.38,159.5,54.61,108.18,214.0,52.65,236.85,515.8,311.98,1793.7,33.65,98.5,118.15,361.52,267.0
2011-09-29,60.84,158.95,52.17,108.58,207.0,51.95,226.62,517.95,312.61,1792.71,32.85,100.95,119.1,366.5,263.6
2011-09-30,62.4,159.8,52.69,110.77,208.0,51.85,228.7,514.1,316.0,1788.83,33.1,101.95,119.75,373.82,270.0
2011-10-03,60.72,159.0,50.11,108.97,206.0,51.4,232.5,517.95,313.35,1836.28,33.55,100.45,117.45,367.0,259.9
2011-10-04,62.38,162.1,48.52,109.25,205.0,50.0,228.5,530.0,311.12,1814.77,35.45,98.1,117.45,365.93,250.4
2011-10-05,61.52,167.5,46.61,113.76,200.0,49.6,229.05,522.0,308.2,1881.05,34.9,97.75,118.9,362.4,248.0
2011-10-07,60.73,162.7,46.59,107.78,201.0,49.55,228.0,512.0,308.48,1868.28,33.05,100.95,117.9,361.5,247.9
2011-10-10,61.11,160.4,44.67,109.27,210.0,49.8,217.55,498.0,312.8,1773.88,33.3,100.25,113.0,360.25,244.75
2011-10-11,62.21,171.5,45.11,108.78,212.5,51.0,226.5,500.0,319.89,1810.65,33.35,104.1,113.0,362.0,254.0
2011-10-12,62.18,168.0,44.29,107.87,213.0,51.8,230.0,500.5,318.69,1788.78,32.45,101.75,117.9,365.02,255.0
2011-10-13,64.22,165.9,44.78,107.78,221.0,52.45,226.55,491.05,319.8,1850.69,25.75,105.1,122.0,372.35,263.9
2011-10-14,63.15,164.45,45.44,106.79,215.0,51.8,224.9,505.0,310.11,1823.56,30.55,105.65,118.85,365.25,265.1
